kind,id,key,value
task,236,dev_end,633.32
task,236,test_queue_length,0.0
task,236,test_time,5.12
task,236,test_start,634.02
task,236,test_end,639.13
task,237,arrived,445.0
task,237,dev_queue_length,0.0
task,237,dev_time,2.81
task,237,dev_start,625.34
task,237,dev_end,628.15
task,237,test_queue_length,0.0
task,237,test_time,5.87
task,237,test_start,628.15
task,237,test_end,634.02
task,238,arrived,445.3
task,238,dev_queue_length,0.0
task,238,dev_time,4.78
task,238,dev_start,628.15
task,238,dev_end,632.93
task,238,test_queue_length,0.0
task,238,test_time,7.21
task,238,test_start,632.93
task,238,test_end,640.14
task,239,arrived,449.35
task,239,dev_queue_length,0.0
task,239,dev_time,9.5
task,239,dev_start,632.93
task,239,dev_end,642.43
task,239,test_queue_length,0.0
task,239,test_time,2.36
task,239,test_start,642.43
task,239,test_end,644.79
task,240,arrived,454.04
task,240,dev_queue_length,0.0
task,240,dev_time,5.22
task,240,dev_start,633.32
task,240,dev_end,638.54
task,240,test_queue_length,0.0
task,240,test_time,2.15
task,240,test_start,639.13
task,240,test_end,641.28
task,241,arrived,458.58
task,241,dev_queue_length,0.0
task,241,dev_time,9.55
task,241,dev_start,638.54
task,241,dev_end,648.09
task,241,test_queue_length,0.0
task,241,test_time,7.81
task,241,test_start,648.09
task,241,test_end,655.9
task,242,arrived,459.47
task,242,dev_queue_length,0.0
task,242,dev_time,3.02
task,242,dev_start,642.43
task,242,dev_end,645.46
task,242,test_queue_length,0.0
task,242,test_time,7.47
task,242,test_start,645.46
task,242,test_end,652.93
task,243,arrived,461.96
task,243,dev_queue_length,0.0
task,243,dev_time,9.33
task,243,dev_start,645.46
task,243,dev_end,654.79
task,243,test_queue_length,0.0
task,243,test_time,6.11
task,243,test_start,654.79
task,243,test_end,660.89
task,244,arrived,470.31
task,244,dev_queue_length,0.0
task,244,dev_time,7.57
task,244,dev_start,648.09
task,244,dev_end,655.66
task,244,test_queue_length,0.0
task,244,test_time,6.74
task,244,test_start,655.9
task,244,test_end,662.64
task,245,arrived,475.44
task,245,dev_queue_length,0.0
task,245,dev_time,4.87
task,245,dev_start,654.79
task,245,dev_end,659.66
task,245,test_queue_length,0.0
task,245,test_time,7.44
task,245,test_start,660.89
task,245,test_end,668.33
task,246,arrived,476.5
task,246,dev_queue_length,0.0
task,246,dev_time,9.65
task,246,dev_start,655.66
task,246,dev_end,665.31
task,246,test_queue_length,0.0
task,246,test_time,4.8
task,246,test_start,669.21
task,246,test_end,674.0
task,247,arrived,478.55
task,247,dev_queue_length,0.0
task,247,dev_time,1.09
task,247,dev_start,659.66
task,247,dev_end,660.74
task,247,test_queue_length,0.0
task,247,test_time,3.38
task,247,test_start,662.64
task,247,test_end,666.02
task,248,arrived,479.2
task,248,dev_queue_length,0.0
task,248,dev_time,1.11
task,248,dev_start,660.74
task,248,dev_end,661.85
task,248,test_queue_length,0.0
task,248,test_time,3.19
task,248,test_start,666.02
task,248,test_end,669.21
task,249,arrived,479.79
task,249,dev_queue_length,0.0
task,249,dev_time,1.98
task,249,dev_start,661.85
task,249,dev_end,663.83
task,249,test_queue_length,0.0
task,249,test_time,2.79
task,249,test_start,668.33
task,249,test_end,671.12
task,250,arrived,483.73
task,250,dev_queue_length,0.0
task,250,dev_time,2.94
task,250,dev_start,663.83
task,250,dev_end,666.77
task,250,test_queue_length,0.0
task,250,test_time,5.9
task,250,test_start,674.0
task,250,test_end,679.9
task,251,arrived,493.36
task,251,dev_queue_length,0.0
task,251,dev_time,1.08
task,251,dev_start,665.31
task,251,dev_end,666.39
task,251,test_queue_length,0.0
task,251,test_time,5.98
task,251,test_start,671.12
task,251,test_end,677.1
task,252,arrived,493.65
task,252,dev_queue_length,0.0
task,252,dev_time,2.66
task,252,dev_start,666.39
task,252,dev_end,669.05
task,252,test_queue_length,0.0
task,252,test_time,3.16
task,252,test_start,677.1
task,252,test_end,680.25
task,253,arrived,498.65
task,253,dev_queue_length,0.0
task,253,dev_time,8.89
task,253,dev_start,666.77
task,253,dev_end,675.66
task,253,test_queue_length,0.0
task,253,test_time,1.64
task,253,test_start,680.25
task,253,test_end,681.9
task,254,arrived,501.77
task,254,dev_queue_length,0.0
task,254,dev_time,1.76
task,254,dev_start,669.05
task,254,dev_end,670.81
task,254,test_queue_length,0.0
task,254,test_time,3.51
task,254,test_start,679.9
task,254,test_end,683.41
task,255,arrived,518.78
task,255,dev_queue_length,0.0
task,255,dev_time,8.92
task,255,dev_start,670.81
task,255,dev_end,679.73
task,255,test_queue_length,0.0
task,255,test_time,1.77
task,255,test_start,681.9
task,255,test_end,683.67
task,256,arrived,520.45
task,256,dev_queue_length,0.0
task,256,dev_time,4.79
task,256,dev_start,675.66
task,256,dev_end,680.44
task,256,test_queue_length,0.0
task,256,test_time,5.73
task,256,test_start,683.41
task,256,test_end,689.14
task,257,arrived,524.37
task,257,dev_queue_length,0.0
task,257,dev_time,6.02
task,257,dev_start,679.73
task,257,dev_end,685.75
task,257,test_queue_length,0.0
task,257,test_time,7.52
task,257,test_start,685.75
task,257,test_end,693.27
task,258,arrived,528.9
task,258,dev_queue_length,0.0
task,258,dev_time,2.47
task,258,dev_start,680.44
task,258,dev_end,682.91
task,258,test_queue_length,0.0
task,258,test_time,1.4
task,258,test_start,683.67
task,258,test_end,685.06
task,259,arrived,529.34
task,259,dev_queue_length,0.0
task,259,dev_time,5.57
task,259,dev_start,682.91
task,259,dev_end,688.48
task,259,test_queue_length,0.0
task,259,test_time,5.86
task,259,test_start,689.14
task,259,test_end,695.0
task,260,arrived,533.2
task,260,dev_queue_length,0.0
task,260,dev_time,7.58
task,260,dev_start,685.75
task,260,dev_end,693.33
task,260,test_queue_length,0.0
task,260,test_time,5.58
task,260,test_start,693.33
task,260,test_end,698.91
task,261,arrived,535.03
task,261,dev_queue_length,0.0
task,261,dev_time,6.89
task,261,dev_start,688.48
task,261,dev_end,695.37
task,261,test_queue_length,0.0
task,261,test_time,3.8
task,261,test_start,695.37
task,261,test_end,699.17
task,262,arrived,537.21
task,262,dev_queue_length,0.0
task,262,dev_time,8.53
task,262,dev_start,693.33
task,262,dev_end,701.86
task,262,test_queue_length,0.0
task,262,test_time,7.0
task,262,test_start,701.86
task,262,test_end,708.85
task,263,arrived,539.74
task,263,dev_queue_length,0.0
task,263,dev_time,7.08
task,263,dev_start,695.37
task,263,dev_end,702.45
task,263,test_queue_length,0.0
task,263,test_time,1.51
task,263,test_start,702.45
task,263,test_end,703.96
task,264,arrived,540.54
task,264,dev_queue_length,0.0
task,264,dev_time,5.1
task,264,dev_start,701.86
task,264,dev_end,706.96
task,264,test_queue_length,0.0
task,264,test_time,3.15
task,264,test_start,708.85
task,264,test_end,712.0
task,265,arrived,540.98
task,265,dev_queue_length,0.0
task,265,dev_time,4.37
task,265,dev_start,702.45
task,265,dev_end,706.82
task,265,test_queue_length,0.0
task,265,test_time,6.83
task,265,test_start,706.82
task,265,test_end,713.66
task,266,arrived,541.6
task,266,dev_queue_length,0.0
task,266,dev_time,9.42
task,266,dev_start,706.82
task,266,dev_end,716.24
task,266,test_queue_length,0.0
task,266,test_time,1.04
task,266,test_start,716.24
task,266,test_end,717.29
task,267,arrived,542.7
task,267,dev_queue_length,0.0
task,267,dev_time,7.49
task,267,dev_start,706.96
task,267,dev_end,714.45
task,267,test_queue_length,0.0
task,267,test_time,6.28
task,267,test_start,714.45
task,267,test_end,720.73
task,268,arrived,542.72
task,268,dev_queue_length,0.0
task,268,dev_time,2.04
task,268,dev_start,714.45
task,268,dev_end,716.48
task,268,test_queue_length,0.0
task,268,test_time,1.5
task,268,test_start,717.29
task,268,test_end,718.78
task,269,arrived,544.39
task,269,dev_queue_length,0.0
task,269,dev_time,1.85
task,269,dev_start,716.24
task,269,dev_end,718.1
task,269,test_queue_length,0.0
task,269,test_time,3.77
task,269,test_start,718.78
task,269,test_end,722.56
task,270,arrived,545.05
task,270,dev_queue_length,0.0
task,270,dev_time,1.92
task,270,dev_start,716.48
task,270,dev_end,718.41
task,270,test_queue_length,0.0
task,270,test_time,3.62
task,270,test_start,720.73
task,270,test_end,724.35
task,271,arrived,546.2
task,271,dev_queue_length,0.0
task,271,dev_time,6.21
task,271,dev_start,718.1
task,271,dev_end,724.3
task,271,test_queue_length,0.0
task,271,test_time,3.42
task,271,test_start,724.35
task,271,test_end,727.77
task,272,arrived,546.34
task,272,dev_queue_length,0.0
task,272,dev_time,3.96
task,272,dev_start,718.41
task,272,dev_end,722.37
task,272,test_queue_length,0.0
task,272,test_time,5.86
task,272,test_start,722.56
task,272,test_end,728.42
task,273,arrived,546.35
task,273,dev_queue_length,0.0
task,273,dev_time,5.7
task,273,dev_start,722.37
task,273,dev_end,728.06
task,273,test_queue_length,0.0
task,273,test_time,1.14
task,273,test_start,728.42
task,273,test_end,729.55
task,274,arrived,550.34
task,274,dev_queue_length,0.0
task,274,dev_time,2.77
task,274,dev_start,724.3
task,274,dev_end,727.07
task,274,test_queue_length,0.0
task,274,test_time,4.74
task,274,test_start,727.77
task,274,test_end,732.51
task,275,arrived,550.53
task,275,dev_queue_length,0.0
task,275,dev_time,5.93
task,275,dev_start,727.07
task,275,dev_end,733.0
task,275,test_queue_length,0.0
task,275,test_time,6.55
task,275,test_start,733.0
task,275,test_end,739.55
task,276,arrived,555.45
task,276,dev_queue_length,0.0
task,276,dev_time,8.11
task,276,dev_start,728.06
task,276,dev_end,736.17
task,276,test_queue_length,0.0
task,276,test_time,7.26
task,276,test_start,736.17
task,276,test_end,743.43
task,277,arrived,555.47
task,277,dev_queue_length,0.0
task,277,dev_time,8.25
task,277,dev_start,733.0
task,277,dev_end,741.25
task,277,test_queue_length,0.0
task,277,test_time,1.34
task,277,test_start,741.25
task,277,test_end,742.59
task,278,arrived,559.56
task,278,dev_queue_length,0.0
task,278,dev_time,9.97
task,278,dev_start,736.17
task,278,dev_end,746.14
task,278,test_queue_length,0.0
task,278,test_time,6.02
task,278,test_start,746.14
task,278,test_end,752.16
task,279,arrived,561.42
task,279,dev_queue_length,0.0
task,279,dev_time,7.6
task,279,dev_start,741.25
task,279,dev_end,748.85
task,279,test_queue_length,0.0
task,279,test_time,1.61
task,279,test_start,750.6
task,279,test_end,752.2
task,280,arrived,565.4
task,280,dev_queue_length,0.0
task,280,dev_time,1.79
task,280,dev_start,746.14
task,280,dev_end,747.92
task,280,test_queue_length,0.0
task,280,test_time,2.67
task,280,test_start,747.92
task,280,test_end,750.6
task,281,arrived,566.03
task,281,dev_queue_length,0.0
task,281,dev_time,7.19
task,281,dev_start,747.92
task,281,dev_end,755.11
task,281,test_queue_length,0.0
task,281,test_time,3.76
task,281,test_start,755.11
task,281,test_end,758.87
task,282,arrived,567.01
task,282,dev_queue_length,0.0
task,282,dev_time,5.52
task,282,dev_start,748.85
task,282,dev_end,754.37
task,282,test_queue_length,0.0
task,282,test_time,6.27
task,282,test_start,754.37
task,282,test_end,760.64
task,283,arrived,570.67
task,283,dev_queue_length,0.0
task,283,dev_time,8.61
task,283,dev_start,754.37
task,283,dev_end,762.97
task,283,test_queue_length,0.0
task,283,test_time,2.98
task,283,test_start,762.97
task,283,test_end,765.95
task,284,arrived,570.78
task,284,dev_queue_length,0.0
task,284,dev_time,1.85
task,284,dev_start,755.11
task,284,dev_end,756.96
task,284,test_queue_length,0.0
task,284,test_time,1.8
task,284,test_start,758.87
task,284,test_end,760.67
task,285,arrived,573.52
task,285,dev_queue_length,0.0
task,285,dev_time,1.76
task,285,dev_start,756.96
task,285,dev_end,758.72
task,285,test_queue_length,0.0
task,285,test_time,6.3
task,285,test_start,760.64
task,285,test_end,766.93
task,286,arrived,573.52
task,286,dev_queue_length,0.0
task,286,dev_time,7.18
task,286,dev_start,758.72
task,286,dev_end,765.9
task,286,test_queue_length,0.0
task,286,test_time,2.73
task,286,test_start,765.95
task,286,test_end,768.69
task,287,arrived,575.59
task,287,dev_queue_length,0.0
task,287,dev_time,7.84
task,287,dev_start,762.97
task,287,dev_end,770.81
task,287,test_queue_length,0.0
task,287,test_time,5.58
task,287,test_start,770.81
task,287,test_end,776.4
task,288,arrived,575.74
task,288,dev_queue_length,0.0
task,288,dev_time,1.19
task,288,dev_start,765.9
task,288,dev_end,767.09
task,288,test_queue_length,0.0
task,288,test_time,3.68
task,288,test_start,767.09
task,288,test_end,770.77
task,289,arrived,580.49
task,289,dev_queue_length,0.0
task,289,dev_time,5.18
task,289,dev_start,767.09
task,289,dev_end,772.27
task,289,test_queue_length,0.0
task,289,test_time,2.84
task,289,test_start,772.27
task,289,test_end,775.11
task,290,arrived,581.77
task,290,dev_queue_length,0.0
task,290,dev_time,8.38
task,290,dev_start,770.81
task,290,dev_end,779.2
task,290,test_queue_length,0.0
task,290,test_time,2.45
task,290,test_start,779.2
task,290,test_end,781.65
task,291,arrived,582.03
task,291,dev_queue_length,0.0
task,291,dev_time,9.27
task,291,dev_start,772.27
task,291,dev_end,781.53
task,291,test_queue_length,0.0
task,291,test_time,3.97
task,291,test_start,781.53
task,291,test_end,785.5
task,292,arrived,583.2
task,292,dev_queue_length,0.0
task,292,dev_time,3.8
task,292,dev_start,779.2
task,292,dev_end,783.0
task,292,test_queue_length,0.0
task,292,test_time,2.71
task,292,test_start,783.0
task,292,test_end,785.71
task,293,arrived,587.16
task,293,dev_queue_length,0.0
task,293,dev_time,8.22
task,293,dev_start,781.53
task,293,dev_end,789.76
task,293,test_queue_length,0.0
task,293,test_time,2.78
task,293,test_start,789.76
task,293,test_end,792.54
task,294,arrived,589.74
task,294,dev_queue_length,0.0
task,294,dev_time,9.27
task,294,dev_start,783.0
task,294,dev_end,792.27
task,294,test_queue_length,0.0
task,294,test_time,3.92
task,294,test_start,792.54
task,294,test_end,796.46
task,295,arrived,597.67
task,295,dev_queue_length,0.0
task,295,dev_time,1.82
task,295,dev_start,789.76
task,295,dev_end,791.57
task,295,test_queue_length,0.0
task,295,test_time,6.86
task,295,test_start,791.57
task,295,test_end,798.44
task,296,arrived,601.47
task,296,dev_queue_length,0.0
task,296,dev_time,3.27
task,296,dev_start,791.57
task,296,dev_end,794.84
task,296,test_queue_length,0.0
task,296,test_time,2.94
task,296,test_start,798.44
task,296,test_end,801.38
task,297,arrived,602.11
task,297,dev_queue_length,0.0
task,297,dev_time,2.23
task,297,dev_start,792.27
task,297,dev_end,794.5
task,297,test_queue_length,0.0
task,297,test_time,6.68
task,297,test_start,796.46
task,297,test_end,803.14
task,298,arrived,604.51
task,298,dev_queue_length,0.0
task,298,dev_time,8.09
task,298,dev_start,794.5
task,298,dev_end,802.59
task,298,test_queue_length,0.0
task,298,test_time,5.49
task,298,test_start,807.53
task,298,test_end,813.02
task,299,arrived,605.11
task,299,dev_queue_length,0.0
task,299,dev_time,1.78
task,299,dev_start,794.84
task,299,dev_end,796.63
task,299,test_queue_length,0.0
task,299,test_time,2.81
task,299,test_start,801.38
task,299,test_end,804.19
task,300,arrived,608.22
task,300,dev_queue_length,0.0
task,300,dev_time,1.18
task,300,dev_start,796.63
task,300,dev_end,797.81
task,300,test_queue_length,0.0
task,300,test_time,4.73
task,300,test_start,803.14
task,300,test_end,807.87
task,301,arrived,608.99
task,301,dev_queue_length,0.0
task,301,dev_time,3.6
task,301,dev_start,797.81
task,301,dev_end,801.4
task,301,test_queue_length,0.0
task,301,test_time,3.34
task,301,test_start,804.19
task,301,test_end,807.53
task,302,arrived,610.78
task,302,dev_queue_length,0.0
task,302,dev_time,2.52
task,302,dev_start,801.4
task,302,dev_end,803.92
task,302,test_queue_length,0.0
task,302,test_time,2.11
task,302,test_start,807.87
task,302,test_end,809.99
task,303,arrived,614.57
task,303,dev_queue_length,0.0
task,303,dev_time,7.79
task,303,dev_start,802.59
task,303,dev_end,810.38
task,303,test_queue_length,0.0
task,303,test_time,3.52
task,303,test_start,813.02
task,303,test_end,816.54
task,304,arrived,615.14
task,304,dev_queue_length,0.0
task,304,dev_time,6.26
task,304,dev_start,803.92
task,304,dev_end,810.18
task,304,test_queue_length,0.0
task,304,test_time,7.53
task,304,test_start,810.18
task,304,test_end,817.71
task,305,arrived,618.25
task,305,dev_queue_length,0.0
task,305,dev_time,4.99
task,305,dev_start,810.18
task,305,dev_end,815.17
task,305,test_queue_length,0.0
task,305,test_time,5.44
task,305,test_start,816.54
task,305,test_end,821.98
task,306,arrived,619.14
task,306,dev_queue_length,0.0
task,306,dev_time,7.38
task,306,dev_start,810.38
task,306,dev_end,817.76
task,306,test_queue_length,0.0
task,306,test_time,4.63
task,306,test_start,817.76
task,306,test_end,822.39
task,307,arrived,619.19
task,307,dev_queue_length,0.0
task,307,dev_time,7.07
task,307,dev_start,815.17
task,307,dev_end,822.24
task,307,test_queue_length,0.0
task,307,test_time,7.1
task,307,test_start,822.39
task,307,test_end,829.49
task,308,arrived,620.52
task,308,dev_queue_length,0.0
task,308,dev_time,2.44
task,308,dev_start,817.76
task,308,dev_end,820.2
task,308,test_queue_length,0.0
task,308,test_time,3.12
task,308,test_start,821.98
task,308,test_end,825.11
task,309,arrived,620.95
task,309,dev_queue_length,0.0
task,309,dev_time,8.56
task,309,dev_start,820.2
task,309,dev_end,828.76
task,309,test_queue_length,0.0
task,309,test_time,6.15
task,309,test_start,828.76
task,309,test_end,834.91
task,310,arrived,621.65
task,310,dev_queue_length,0.0
task,310,dev_time,3.72
task,310,dev_start,822.24
task,310,dev_end,825.96
task,310,test_queue_length,0.0
task,310,test_time,1.88
task,310,test_start,825.96
task,310,test_end,827.84
task,311,arrived,622.81
task,311,dev_queue_length,0.0
task,311,dev_time,9.78
task,311,dev_start,825.96
task,311,dev_end,835.75
task,311,test_queue_length,0.0
task,311,test_time,6.3
task,311,test_start,835.75
task,311,test_end,842.04
task,312,arrived,628.3
task,312,dev_queue_length,0.0
task,312,dev_time,1.67
task,312,dev_start,828.76
task,312,dev_end,830.43
task,312,test_queue_length,0.0
task,312,test_time,7.48
task,312,test_start,830.43
task,312,test_end,837.91
task,313,arrived,633.18
task,313,dev_queue_length,0.0
task,313,dev_time,8.3
task,313,dev_start,830.43
task,313,dev_end,838.73
task,313,test_queue_length,0.0
task,313,test_time,1.9
task,313,test_start,838.73
task,313,test_end,840.63
task,314,arrived,637.24
task,314,dev_queue_length,0.0
task,314,dev_time,9.8
task,314,dev_start,835.75
task,314,dev_end,845.55
task,314,test_queue_length,0.0
task,314,test_time,6.18
task,314,test_start,845.55
task,314,test_end,851.73
task,315,arrived,638.69
task,315,dev_queue_length,0.0
task,315,dev_time,4.09
task,315,dev_start,838.73
task,315,dev_end,842.82
task,315,test_queue_length,0.0
task,315,test_time,7.15
task,315,test_start,842.82
task,315,test_end,849.97
task,316,arrived,640.51
task,316,dev_queue_length,0.0
task,316,dev_time,3.91
task,316,dev_start,842.82
task,316,dev_end,846.72
task,316,test_queue_length,0.0
task,316,test_time,1.58
task,316,test_start,849.97
task,316,test_end,851.54
task,317,arrived,640.55
task,317,dev_queue_length,0.0
task,317,dev_time,7.32
task,317,dev_start,845.55
task,317,dev_end,852.87
task,317,test_queue_length,0.0
task,317,test_time,3.07
task,317,test_start,852.87
task,317,test_end,855.94
task,318,arrived,640.83
task,318,dev_queue_length,0.0
task,318,dev_time,3.76
task,318,dev_start,846.72
task,318,dev_end,850.49
task,318,test_queue_length,0.0
task,318,test_time,4.23
task,318,test_start,851.54
task,318,test_end,855.78
task,319,arrived,644.58
task,319,dev_queue_length,0.0
task,319,dev_time,5.27
task,319,dev_start,850.49
task,319,dev_end,855.75
task,319,test_queue_length,0.0
task,319,test_time,1.9
task,319,test_start,855.78
task,319,test_end,857.68
task,320,arrived,648.11
task,320,dev_queue_length,0.0
task,320,dev_time,7.07
task,320,dev_start,852.87
task,320,dev_end,859.94
task,320,test_queue_length,0.0
task,320,test_time,4.82
task,320,test_start,859.94
task,320,test_end,864.76
task,321,arrived,652.68
task,321,dev_queue_length,0.0
task,321,dev_time,4.65
task,321,dev_start,855.75
task,321,dev_end,860.4
task,321,test_queue_length,0.0
task,321,test_time,3.71
task,321,test_start,860.4
task,321,test_end,864.11
task,322,arrived,652.8
task,322,dev_queue_length,0.0
task,322,dev_time,7.26
task,322,dev_start,859.94
task,322,dev_end,867.2
task,322,test_queue_length,0.0
task,322,test_time,5.35
task,322,test_start,867.51
task,322,test_end,872.87
task,323,arrived,658.69
task,323,dev_queue_length,0.0
task,323,dev_time,1.07
task,323,dev_start,860.4
task,323,dev_end,861.47
task,323,test_queue_length,0.0
task,323,test_time,3.89
task,323,test_start,864.11
task,323,test_end,868.0
task,324,arrived,659.84
task,324,dev_queue_length,0.0
task,324,dev_time,4.74
task,324,dev_start,861.47
task,324,dev_end,866.21
task,324,test_queue_length,0.0
task,324,test_time,1.3
task,324,test_start,866.21
task,324,test_end,867.51
task,325,arrived,663.21
task,325,dev_queue_length,0.0
task,325,dev_time,1.39
task,325,dev_start,866.21
task,325,dev_end,867.6
task,325,test_queue_length,0.0
task,325,test_time,5.48
task,325,test_start,868.0
task,325,test_end,873.48
task,326,arrived,663.96
task,326,dev_queue_length,0.0
task,326,dev_time,4.82
task,326,dev_start,867.2
task,326,dev_end,872.02
task,326,test_queue_length,0.0
task,326,test_time,6.87
task,326,test_start,872.87
task,326,test_end,879.73
task,327,arrived,664.42
task,327,dev_queue_length,0.0
task,327,dev_time,5.6
task,327,dev_start,867.6
task,327,dev_end,873.2
task,327,test_queue_length,0.0
task,327,test_time,2.87
task,327,test_start,873.48
task,327,test_end,876.35
task,328,arrived,666.3
task,328,dev_queue_length,0.0
task,328,dev_time,5.9
task,328,dev_start,872.02
task,328,dev_end,877.92
task,328,test_queue_length,0.0
task,328,test_time,5.67
task,328,test_start,877.92
task,328,test_end,883.59
task,329,arrived,666.5
task,329,dev_queue_length,0.0
task,329,dev_time,6.69
task,329,dev_start,873.2
task,329,dev_end,879.89
task,329,test_queue_length,0.0
task,329,test_time,5.64
task,329,test_start,879.89
task,329,test_end,885.53
task,330,arrived,666.64
task,330,dev_queue_length,0.0
task,330,dev_time,9.72
task,330,dev_start,877.92
task,330,dev_end,887.64
task,330,test_queue_length,0.0
task,330,test_time,6.96
task,330,test_start,887.64
task,330,test_end,894.6
task,331,arrived,669.79
task,331,dev_queue_length,0.0
task,331,dev_time,8.08
task,331,dev_start,879.89
task,331,dev_end,887.97
task,331,test_queue_length,0.0
task,331,test_time,4.5
task,331,test_start,887.97
task,331,test_end,892.47
task,332,arrived,674.73
task,332,dev_queue_length,0.0
task,332,dev_time,2.4
task,332,dev_start,887.64
task,332,dev_end,890.04
task,332,test_queue_length,0.0
task,332,test_time,6.21
task,332,test_start,894.6
task,332,test_end,900.8
task,333,arrived,682.25
task,333,dev_queue_length,0.0
task,333,dev_time,1.56
task,333,dev_start,887.97
task,333,dev_end,889.54
task,333,test_queue_length,0.0
task,333,test_time,5.54
task,333,test_start,892.47
task,333,test_end,898.01
task,334,arrived,689.48
task,334,dev_queue_length,0.0
task,334,dev_time,2.28
task,334,dev_start,889.54
task,334,dev_end,891.81
task,334,test_queue_length,0.0
task,334,test_time,4.91
task,334,test_start,898.01
task,334,test_end,902.93
task,335,arrived,694.05
task,335,dev_queue_length,0.0
task,335,dev_time,3.37
task,335,dev_start,890.04
task,335,dev_end,893.41
task,335,test_queue_length,0.0
task,335,test_time,2.47
task,335,test_start,900.8
task,335,test_end,903.27
task,336,arrived,696.58
task,336,dev_queue_length,0.0
task,336,dev_time,8.15
task,336,dev_start,891.81
task,336,dev_end,899.96
task,336,test_queue_length,0.0
task,336,test_time,7.59
task,336,test_start,903.27
task,336,test_end,910.86
task,337,arrived,698.69
task,337,dev_queue_length,0.0
task,337,dev_time,1.48
task,337,dev_start,893.41
task,337,dev_end,894.89
task,337,test_queue_length,0.0
task,337,test_time,6.75
task,337,test_start,902.93
task,337,test_end,909.68
task,338,arrived,699.37
task,338,dev_queue_length,0.0
task,338,dev_time,6.07
task,338,dev_start,894.89
task,338,dev_end,900.97
task,338,test_queue_length,0.0
task,338,test_time,6.05
task,338,test_start,909.68
task,338,test_end,915.72
task,339,arrived,707.01
task,339,dev_queue_length,0.0
task,339,dev_time,5.96
task,339,dev_start,899.96
task,339,dev_end,905.92
task,339,test_queue_length,0.0
task,339,test_time,2.01
task,339,test_start,910.86
task,339,test_end,912.88
task,340,arrived,708.45
task,340,dev_queue_length,0.0
task,340,dev_time,5.99
task,340,dev_start,900.97
task,340,dev_end,906.96
task,340,test_queue_length,0.0
task,340,test_time,6.26
task,340,test_start,912.88
task,340,test_end,919.14
task,341,arrived,708.87
task,341,dev_queue_length,0.0
task,341,dev_time,5.96
task,341,dev_start,905.92
task,341,dev_end,911.89
task,341,test_queue_length,0.0
task,341,test_time,1.35
task,341,test_start,920.51
task,341,test_end,921.86
task,342,arrived,717.27
task,342,dev_queue_length,0.0
task,342,dev_time,1.2
task,342,dev_start,906.96
task,342,dev_end,908.16
task,342,test_queue_length,0.0
task,342,test_time,4.79
task,342,test_start,915.72
task,342,test_end,920.51
task,343,arrived,717.66
task,343,dev_queue_length,0.0
task,343,dev_time,3.47
task,343,dev_start,908.16
task,343,dev_end,911.64
task,343,test_queue_length,0.0
task,343,test_time,3.82
task,343,test_start,919.14
task,343,test_end,922.96
task,344,arrived,718.24
task,344,dev_queue_length,0.0
task,344,dev_time,3.35
task,344,dev_start,911.64
task,344,dev_end,914.99
task,344,test_queue_length,0.0
task,344,test_time,3.16
task,344,test_start,921.86
task,344,test_end,925.02
task,345,arrived,719.62
task,345,dev_queue_length,0.0
task,345,dev_time,9.61
task,345,dev_start,911.89
task,345,dev_end,921.5
task,345,test_queue_length,0.0
task,345,test_time,2.46
task,345,test_start,925.02
task,345,test_end,927.48
task,346,arrived,720.0
task,346,dev_queue_length,0.0
task,346,dev_time,1.39
task,346,dev_start,914.99
task,346,dev_end,916.37
task,346,test_queue_length,0.0
task,346,test_time,7.41
task,346,test_start,922.96
task,346,test_end,930.37
task,347,arrived,723.06
task,347,dev_queue_length,0.0
task,347,dev_time,8.47
task,347,dev_start,916.37
task,347,dev_end,924.85
task,347,test_queue_length,0.0
task,347,test_time,2.05
task,347,test_start,927.48
task,347,test_end,929.53
task,348,arrived,724.22
task,348,dev_queue_length,0.0
task,348,dev_time,7.04
task,348,dev_start,921.5
task,348,dev_end,928.54
task,348,test_queue_length,0.0
task,348,test_time,4.72
task,348,test_start,930.37
task,348,test_end,935.09
task,349,arrived,726.86
task,349,dev_queue_length,0.0
task,349,dev_time,2.75
task,349,dev_start,924.85
task,349,dev_end,927.59
task,349,test_queue_length,0.0
task,349,test_time,7.32
task,349,test_start,929.53
task,349,test_end,936.85
task,350,arrived,728.65
task,350,dev_queue_length,0.0
task,350,dev_time,6.51
task,350,dev_start,927.59
task,350,dev_end,934.1
task,350,test_queue_length,0.0
task,350,test_time,5.1
task,350,test_start,937.23
task,350,test_end,942.33
task,351,arrived,729.82
task,351,dev_queue_length,0.0
task,351,dev_time,1.11
task,351,dev_start,928.54
task,351,dev_end,929.65
task,351,test_queue_length,0.0
task,351,test_time,2.15
task,351,test_start,935.09
task,351,test_end,937.23
task,352,arrived,731.13
task,352,dev_queue_length,0.0
task,352,dev_time,1.74
task,352,dev_start,929.65
task,352,dev_end,931.39
task,352,test_queue_length,0.0
task,352,test_time,5.17
task,352,test_start,936.85
task,352,test_end,942.01
task,353,arrived,731.55
task,353,dev_queue_length,0.0
task,353,dev_time,7.16
task,353,dev_start,931.39
task,353,dev_end,938.55
task,353,test_queue_length,0.0
task,353,test_time,3.84
task,353,test_start,942.33
task,353,test_end,946.17
task,354,arrived,733.7
task,354,dev_queue_length,0.0
task,354,dev_time,3.36
task,354,dev_start,934.1
task,354,dev_end,937.46
task,354,test_queue_length,0.0
task,354,test_time,1.87
task,354,test_start,942.01
task,354,test_end,943.88
